,Unnamed: 0,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
2715,2715,56577,37.0,0.0,0.0,71.0,51011.0,2.0,1.0,1992.0,1,0,5315.0,1214.0,498.0,1.0,8,5663240.2,Basic
2716,2716,75402,59.0,0.0,1.0,21.0,30993.0,3.0,10.0,2003.0,1,0,521.0,7959.0,257.0,1.0,8,7545050.3,Basic
2717,2717,57915,25.0,0.0,1.0,84.0,87517.0,10.0,4.0,2007.0,1,1,3394.0,4287.0,640.0,0.0,5,5800324.7,Basic
2718,2718,23027,52.0,1.0,0.0,35.0,83906.0,6.0,5.0,2013.0,1,1,4215.0,5746.0,497.0,1.0,6,2309849.3,Basic
2719,2719,19069,78.0,0.0,1.0,36.0,14650.0,10.0,4.0,1997.0,1,0,4306.0,5629.0,135.0,0.0,1,1910241.7,Basic
2720,2720,50595,75.0,0.0,0.0,94.0,96035.0,4.0,8.0,1996.0,1,1,8596.0,1253.0,596.0,1.0,9,5067161.6,Basic
2721,2721,84568,45.0,1.0,1.0,86.0,35227.0,2.0,6.0,2021.0,1,0,6935.0,7273.0,236.0,1.0,3,8467953.1,Luxury
2722,2722,7608,98.0,1.0,0.0,6.0,7118.0,4.0,7.0,2019.0,0,1,7675.0,4430.0,951.0,1.0,4,764900.9,Basic
2723,2723,49820,15.0,0.0,1.0,38.0,2626.0,8.0,9.0,1996.0,1,0,5914.0,6127.0,575.0,1.0,5,4987130.6,Basic
2724,2724,30877,44.0,1.0,0.0,5.0,12980.0,5.0,5.0,2001.0,0,1,4957.0,4850.0,829.0,0.0,6,3089945.1,Basic
2725,2725,68660,9.0,1.0,1.0,50.0,62454.0,6.0,9.0,2018.0,1,0,8539.0,226.0,764.0,0.0,10,6875785.8,Luxury
2726,2726,96018,65.0,0.0,0.0,43.0,58459.0,2.0,5.0,1996.0,1,0,5812.0,6593.0,963.0,1.0,5,9606040.6,Basic
2727,2727,58855,1.0,0.0,0.0,66.0,20127.0,3.0,7.0,2004.0,0,1,2267.0,3070.0,531.0,0.0,3,5892518.4,Basic
2728,2728,6518,10.0,0.0,0.0,72.0,65523.0,1.0,7.0,2008.0,1,0,5381.0,6047.0,739.0,1.0,0,658946.8,Basic
2729,2729,45739,67.0,1.0,0.0,52.0,59210.0,3.0,1.0,2005.0,1,0,5377.0,2146.0,225.0,1.0,7,4576141.5,Basic
2730,2730,57210,10.0,1.0,0.0,49.0,28837.0,10.0,2.0,2000.0,0,1,4533.0,5822.0,710.0,1.0,8,5728623.0,Basic
2731,2731,52141,65.0,0.0,1.0,40.0,12578.0,8.0,1.0,1999.0,1,1,6502.0,8866.0,866.0,0.0,5,5218700.9,Basic
2732,2732,7658,93.0,0.0,0.0,31.0,85312.0,5.0,8.0,1996.0,1,0,1016.0,2485.0,402.0,1.0,9,767255.6,Basic
2733,2733,17332,28.0,1.0,0.0,77.0,14619.0,9.0,10.0,2009.0,0,1,2473.0,625.0,968.0,1.0,5,1742502.9,Basic
2734,2734,1453,44.0,1.0,1.0,5.0,35578.0,7.0,1.0,2009.0,0,0,9078.0,5907.0,286.0,0.0,5,152267.9,Basic
2735,2735,71251,22.0,1.0,1.0,40.0,5816.0,5.0,7.0,2005.0,0,1,4858.0,2165.0,668.0,1.0,9,7132789.5,Basic
2736,2736,13523,59.0,1.0,0.0,38.0,93252.0,5.0,8.0,1995.0,1,1,7180.0,4187.0,843.0,1.0,7,1358157.5,Basic
2737,2737,40469,96.0,1.0,0.0,8.0,65895.0,6.0,4.0,1997.0,0,0,1344.0,1939.0,769.0,1.0,10,4052522.7,Basic
2738,2738,10031,44.0,1.0,0.0,2.0,46452.0,1.0,10.0,2004.0,1,0,3770.0,6933.0,576.0,0.0,0,1007605.4,Basic
2739,2739,93342,7.0,1.0,0.0,41.0,54075.0,3.0,1.0,2020.0,0,1,7803.0,5565.0,161.0,0.0,7,9340733.0,Basic
2740,2740,33793,63.0,1.0,0.0,42.0,55220.0,2.0,4.0,2000.0,1,0,9494.0,4010.0,784.0,1.0,5,3386082.0,Basic
2741,2741,1448,85.0,0.0,0.0,99.0,9174.0,9.0,7.0,2020.0,0,0,671.0,6270.0,895.0,1.0,8,154560.0,Basic
2742,2742,76045,48.0,0.0,0.0,4.0,35808.0,10.0,7.0,2000.0,0,0,134.0,5662.0,925.0,0.0,7,7605336.0,Basic
2743,2743,96478,98.0,1.0,0.0,95.0,73625.0,9.0,7.0,1993.0,0,0,2204.0,8880.0,847.0,1.0,0,9661311.3,Basic
2744,2744,60250,79.0,1.0,0.0,16.0,37239.0,4.0,1.0,2019.0,1,1,8429.0,899.0,149.0,1.0,2,6031090.9,Basic
2745,2745,76091,38.0,1.0,0.0,32.0,59451.0,5.0,8.0,2016.0,1,0,8150.0,6037.0,930.0,0.0,7,7614076.6,Basic
2746,2746,78983,57.0,1.0,0.0,49.0,29884.0,6.0,6.0,1990.0,0,1,9114.0,9464.0,916.0,0.0,5,7904937.0,Basic
2747,2747,83865,38.0,1.0,1.0,42.0,27967.0,6.0,2.0,1992.0,0,1,8832.0,732.0,680.0,1.0,9,8395225.2,Basic
2748,2748,29465,89.0,0.0,0.0,31.0,91289.0,6.0,9.0,1990.0,1,0,8262.0,2890.0,842.0,0.0,4,2948873.0,Basic
2749,2749,68744,89.0,1.0,1.0,77.0,71205.0,6.0,5.0,2013.0,0,0,1008.0,1368.0,146.0,1.0,3,6883722.3,Basic
2750,2750,50875,65.0,1.0,1.0,43.0,42046.0,7.0,1.0,1991.0,1,0,8637.0,4362.0,178.0,1.0,7,5097157.1,Luxury
2751,2751,92759,25.0,0.0,1.0,83.0,72034.0,8.0,10.0,2020.0,1,0,7449.0,6371.0,386.0,0.0,9,9279850.0,Basic
2752,2752,37879,52.0,1.0,1.0,95.0,45036.0,1.0,7.0,2004.0,0,1,3443.0,3268.0,851.0,0.0,7,3804577.4,Basic
2753,2753,26611,96.0,0.0,0.0,70.0,80867.0,1.0,5.0,1996.0,1,1,2145.0,6543.0,344.0,1.0,3,2665389.6,Basic
2754,2754,3206,100.0,1.0,0.0,72.0,45319.0,1.0,7.0,1990.0,0,0,8185.0,9120.0,343.0,1.0,8,331095.0,Basic
2755,2755,77370,86.0,0.0,1.0,23.0,41951.0,9.0,4.0,2011.0,1,0,6416.0,9644.0,631.0,0.0,10,7743358.1,Basic
2756,2756,84563,37.0,1.0,0.0,66.0,30903.0,1.0,8.0,2009.0,1,0,6720.0,3869.0,188.0,1.0,2,8462338.9,Basic
2757,2757,54872,70.0,0.0,1.0,91.0,57546.0,7.0,1.0,2015.0,1,1,5201.0,7951.0,302.0,1.0,4,5491066.5,Basic
2758,2758,2248,84.0,0.0,0.0,77.0,39443.0,8.0,6.0,1990.0,0,0,8498.0,6782.0,263.0,1.0,4,229172.0,Basic
2759,2759,14344,86.0,1.0,1.0,73.0,32160.0,5.0,7.0,1993.0,1,0,6964.0,880.0,485.0,0.0,3,1446006.3,Luxury
2760,2760,53753,49.0,1.0,1.0,37.0,90942.0,7.0,7.0,1999.0,1,0,9951.0,5184.0,998.0,1.0,8,5385374.9,Luxury
2761,2761,24104,53.0,1.0,0.0,28.0,91305.0,1.0,1.0,2008.0,0,0,560.0,305.0,697.0,0.0,3,2417754.8,Basic
2762,2762,99885,2.0,0.0,0.0,5.0,29151.0,1.0,3.0,2001.0,0,1,2965.0,637.0,362.0,0.0,10,9989210.1,Basic
2763,2763,34288,43.0,1.0,0.0,41.0,51620.0,8.0,4.0,2011.0,1,1,4489.0,5060.0,348.0,1.0,0,3435548.1,Basic
2764,2764,42781,53.0,1.0,0.0,13.0,19280.0,10.0,4.0,2005.0,0,0,9090.0,669.0,268.0,1.0,10,4280444.5,Basic
2765,2765,14118,59.0,1.0,1.0,37.0,73671.0,3.0,5.0,1991.0,0,1,6843.0,7674.0,959.0,0.0,10,1418040.1,Basic
2766,2766,51474,68.0,1.0,1.0,27.0,28991.0,8.0,1.0,2000.0,0,1,8908.0,4796.0,999.0,0.0,3,5157614.0,Basic
2767,2767,24025,1.0,0.0,0.0,71.0,92726.0,1.0,3.0,1993.0,1,1,6503.0,3280.0,585.0,0.0,4,2406060.3,Basic
2768,2768,88810,90.0,1.0,0.0,11.0,60875.0,5.0,1.0,1993.0,0,0,7900.0,2718.0,902.0,1.0,3,8883384.3,Basic
2769,2769,81299,73.0,1.0,0.0,80.0,63514.0,7.0,1.0,2000.0,0,1,694.0,7396.0,826.0,0.0,6,8137736.0,Basic
2770,2770,83710,14.0,0.0,1.0,3.0,73055.0,4.0,8.0,2000.0,1,0,6533.0,1034.0,976.0,1.0,9,8374730.0,Basic
2771,2771,63297,8.0,0.0,1.0,23.0,8537.0,3.0,10.0,1991.0,1,0,1777.0,5406.0,525.0,1.0,0,6336856.1,Basic
2772,2772,20869,86.0,1.0,0.0,84.0,74768.0,6.0,10.0,2011.0,1,0,7836.0,6015.0,440.0,0.0,6,2092339.1,Basic
2773,2773,21976,55.0,1.0,0.0,97.0,56352.0,6.0,2.0,2008.0,0,1,9374.0,218.0,777.0,1.0,3,2206738.8,Basic
2774,2774,48045,89.0,1.0,1.0,73.0,53573.0,2.0,8.0,2008.0,0,0,8975.0,4437.0,760.0,1.0,10,4816515.8,Basic
2775,2775,77043,22.0,1.0,1.0,83.0,61124.0,10.0,6.0,1993.0,0,0,6531.0,7762.0,814.0,0.0,9,7709349.3,Basic
2776,2776,5034,50.0,1.0,0.0,43.0,49442.0,2.0,1.0,1998.0,0,0,3093.0,9458.0,871.0,1.0,4,508566.8,Basic
2777,2777,34819,71.0,0.0,1.0,85.0,95913.0,1.0,8.0,1990.0,0,1,134.0,6133.0,773.0,0.0,4,3488144.0,Basic
2778,2778,2767,16.0,1.0,0.0,84.0,48882.0,3.0,6.0,2016.0,1,0,5401.0,9395.0,380.0,1.0,6,282383.6,Basic
2779,2779,19857,30.0,1.0,1.0,50.0,34292.0,9.0,4.0,2016.0,0,1,5887.0,4527.0,361.0,1.0,1,1994317.6,Basic
2780,2780,64514,85.0,1.0,1.0,7.0,88305.0,7.0,3.0,2018.0,1,0,4548.0,2833.0,446.0,0.0,8,6458929.8,Luxury
2781,2781,53798,78.0,0.0,1.0,52.0,51244.0,4.0,4.0,1993.0,1,1,1249.0,5380.0,461.0,1.0,10,5386875.3,Basic
2782,2782,83647,83.0,0.0,0.0,33.0,28875.0,5.0,9.0,2003.0,0,0,6035.0,2696.0,405.0,0.0,9,8367526.3,Basic
2783,2783,7490,11.0,1.0,1.0,98.0,76635.0,4.0,3.0,2002.0,0,0,5403.0,5495.0,897.0,1.0,9,765190.2,Basic
2784,2784,84154,70.0,0.0,0.0,83.0,24336.0,4.0,3.0,2008.0,0,1,7318.0,6920.0,890.0,0.0,6,8419569.8,Basic
2785,2785,18148,96.0,0.0,1.0,39.0,50444.0,4.0,5.0,2020.0,1,0,9853.0,6154.0,438.0,0.0,9,1821559.0,Basic
2786,2786,97854,38.0,0.0,1.0,96.0,46941.0,4.0,8.0,2012.0,0,1,1911.0,9946.0,815.0,0.0,7,9794720.2,Basic
2787,2787,74743,10.0,0.0,0.0,21.0,46288.0,1.0,1.0,2013.0,1,1,896.0,2936.0,774.0,0.0,7,7476064.3,Basic
2788,2788,727,18.0,1.0,0.0,52.0,36290.0,8.0,4.0,2004.0,1,1,6906.0,9110.0,714.0,0.0,7,77725.4,Basic
2789,2789,73885,47.0,0.0,1.0,31.0,33591.0,8.0,7.0,2019.0,1,0,6657.0,7384.0,562.0,0.0,9,7393278.9,Basic
2790,2790,1878,68.0,0.0,1.0,48.0,24582.0,7.0,3.0,2005.0,1,0,504.0,9965.0,830.0,0.0,1,195927.5,Basic
2791,2791,56931,60.0,1.0,0.0,91.0,8545.0,9.0,7.0,1994.0,0,0,3285.0,9889.0,905.0,1.0,5,5704458.4,Basic
2792,2792,60457,68.0,0.0,1.0,32.0,22629.0,9.0,3.0,2020.0,0,1,2526.0,6045.0,496.0,1.0,10,6051684.0,Basic
2793,2793,66657,25.0,0.0,0.0,32.0,5768.0,4.0,10.0,1997.0,0,0,6454.0,8994.0,285.0,1.0,1,6668307.7,Basic
2794,2794,64027,94.0,0.0,1.0,34.0,30165.0,5.0,8.0,2021.0,0,0,4663.0,7557.0,860.0,1.0,9,6408770.1,Basic
2795,2795,34341,31.0,0.0,1.0,58.0,60068.0,1.0,1.0,1990.0,1,0,7361.0,1398.0,773.0,1.0,6,3438239.0,Basic
2796,2796,68311,38.0,1.0,1.0,26.0,62252.0,7.0,8.0,2005.0,1,1,635.0,662.0,746.0,1.0,3,6839967.5,Luxury
2797,2797,22974,86.0,0.0,0.0,50.0,56343.0,10.0,10.0,2020.0,0,1,1698.0,3151.0,826.0,1.0,2,2300702.0,Basic
2798,2798,39975,97.0,0.0,0.0,72.0,86063.0,6.0,8.0,2016.0,1,0,2361.0,3900.0,452.0,0.0,8,4005185.6,Basic
2799,2799,36555,40.0,1.0,0.0,55.0,60887.0,1.0,2.0,1990.0,1,0,2681.0,1015.0,661.0,1.0,10,3661032.0,Basic
2800,2800,18053,51.0,0.0,0.0,5.0,411.0,1.0,1.0,2000.0,1,0,174.0,9186.0,675.0,0.0,7,1805820.0,Basic
2801,2801,93471,43.0,0.0,1.0,30.0,34433.0,8.0,6.0,2016.0,1,0,8718.0,2771.0,577.0,1.0,5,9355268.6,Basic
2802,2802,85300,98.0,1.0,0.0,64.0,93491.0,5.0,9.0,2002.0,1,0,8803.0,6687.0,768.0,0.0,3,8536653.2,Basic
2803,2803,59571,61.0,0.0,0.0,30.0,29650.0,5.0,8.0,2016.0,1,0,9638.0,3883.0,799.0,0.0,8,5958531.6,Basic
2804,2804,89178,74.0,0.0,0.0,89.0,21568.0,9.0,8.0,1997.0,1,1,4196.0,5919.0,530.0,0.0,6,8926770.7,Basic
2805,2805,30559,26.0,0.0,1.0,43.0,37990.0,3.0,5.0,2002.0,1,0,6318.0,7443.0,255.0,0.0,8,3061654.2,Basic
2806,2806,92159,72.0,0.0,0.0,68.0,46805.0,9.0,1.0,1997.0,1,0,4553.0,4114.0,742.0,0.0,1,9220693.7,Basic
2807,2807,23770,48.0,0.0,0.0,52.0,82235.0,1.0,6.0,1990.0,0,0,8886.0,1620.0,343.0,0.0,9,2382033.0,Basic
2808,2808,27302,4.0,0.0,0.0,42.0,46722.0,6.0,8.0,2020.0,1,0,6334.0,9909.0,381.0,0.0,7,2731742.0,Basic
2809,2809,25176,89.0,0.0,1.0,80.0,97775.0,4.0,8.0,1997.0,0,0,4908.0,6330.0,916.0,1.0,6,2522970.7,Basic
2810,2810,44247,62.0,0.0,0.0,55.0,20423.0,1.0,2.0,1992.0,1,0,5885.0,7844.0,609.0,0.0,4,4426084.2,Basic
2811,2811,29435,69.0,0.0,1.0,19.0,48467.0,3.0,7.0,1991.0,0,0,3899.0,8130.0,499.0,1.0,10,2948686.1,Basic
2812,2812,35420,86.0,0.0,0.0,43.0,14428.0,5.0,4.0,2010.0,0,1,4993.0,1948.0,813.0,1.0,1,3543382.0,Basic
2813,2813,13344,21.0,0.0,0.0,100.0,25541.0,3.0,1.0,1991.0,1,1,9044.0,8890.0,512.0,0.0,4,1342649.1,Basic
2814,2814,54941,21.0,0.0,1.0,87.0,74401.0,5.0,2.0,2010.0,0,1,8814.0,1318.0,330.0,0.0,1,5500531.0,Basic
2815,2815,18854,40.0,1.0,1.0,30.0,80063.0,7.0,9.0,2006.0,0,1,3927.0,9065.0,193.0,1.0,6,1896031.6,Basic
2816,2816,38301,66.0,1.0,1.0,53.0,92838.0,8.0,8.0,2004.0,0,0,2522.0,5594.0,336.0,0.0,1,3841237.4,Basic
2817,2817,40227,36.0,1.0,1.0,46.0,67337.0,1.0,1.0,1997.0,1,1,1146.0,1299.0,668.0,1.0,8,4030969.7,Luxury
2818,2818,57676,66.0,0.0,0.0,47.0,40647.0,7.0,7.0,1991.0,0,1,8251.0,6471.0,583.0,0.0,2,5769101.1,Basic
2819,2819,65163,42.0,0.0,1.0,49.0,6352.0,5.0,1.0,2018.0,0,1,1666.0,6845.0,940.0,1.0,8,6521655.8,Basic
2820,2820,9109,76.0,1.0,1.0,83.0,63352.0,4.0,9.0,1997.0,0,1,823.0,7919.0,861.0,1.0,8,923884.7,Basic
2821,2821,87788,65.0,1.0,0.0,58.0,17757.0,9.0,3.0,2009.0,0,1,8015.0,4231.0,635.0,0.0,6,8784201.9,Basic
2822,2822,22585,71.0,0.0,1.0,12.0,36155.0,5.0,4.0,1991.0,1,1,1370.0,7304.0,441.0,1.0,6,2260762.1,Basic
2823,2823,99564,30.0,1.0,1.0,30.0,27212.0,5.0,5.0,2012.0,1,1,981.0,7570.0,368.0,1.0,10,9965822.2,Luxury
2824,2824,21346,36.0,1.0,1.0,36.0,23170.0,9.0,8.0,2016.0,0,1,7454.0,5489.0,559.0,0.0,6,2144809.6,Basic
2825,2825,4827,90.0,0.0,1.0,11.0,11879.0,2.0,3.0,1993.0,1,0,4233.0,7138.0,541.0,0.0,8,486479.3,Basic
2826,2826,25363,38.0,0.0,0.0,37.0,79675.0,2.0,1.0,2000.0,1,1,1104.0,6025.0,480.0,1.0,0,2538406.0,Basic
2827,2827,76847,62.0,1.0,1.0,12.0,6965.0,7.0,8.0,2012.0,0,0,9378.0,4203.0,836.0,1.0,5,7692386.2,Basic
2828,2828,34455,20.0,1.0,0.0,67.0,46917.0,5.0,9.0,1993.0,1,1,6714.0,4498.0,948.0,1.0,5,3453476.3,Basic
2829,2829,846,51.0,0.0,0.0,51.0,48599.0,2.0,8.0,1995.0,0,0,302.0,1509.0,946.0,0.0,2,88673.5,Basic
2830,2830,75749,81.0,1.0,0.0,30.0,62511.0,5.0,3.0,2020.0,1,0,5132.0,1182.0,523.0,1.0,5,7579803.0,Basic
2831,2831,67558,89.0,1.0,1.0,59.0,48808.0,6.0,7.0,1993.0,0,0,2442.0,4480.0,207.0,1.0,1,6766804.3,Basic
2832,2832,41164,59.0,0.0,0.0,69.0,96547.0,10.0,9.0,1991.0,1,0,7302.0,3267.0,954.0,1.0,7,4119024.1,Basic
2833,2833,45273,54.0,0.0,1.0,27.0,97875.0,8.0,10.0,2007.0,0,0,139.0,1024.0,992.0,0.0,1,4535019.7,Basic
2834,2834,56256,84.0,1.0,1.0,84.0,50132.0,8.0,8.0,2001.0,0,1,3473.0,717.0,931.0,1.0,0,5639542.1,Basic
2835,2835,71848,86.0,0.0,0.0,61.0,44526.0,10.0,2.0,2017.0,1,0,5743.0,5290.0,175.0,1.0,2,7189666.7,Basic
2836,2836,52079,71.0,0.0,0.0,97.0,77966.0,10.0,10.0,1995.0,0,1,6737.0,2303.0,196.0,1.0,10,5217238.5,Basic
2837,2837,4872,41.0,0.0,0.0,74.0,79028.0,9.0,6.0,1990.0,1,0,5851.0,1579.0,473.0,0.0,6,489455.0,Basic
2838,2838,57118,31.0,1.0,1.0,49.0,31945.0,2.0,5.0,2018.0,1,1,5712.0,6881.0,353.0,0.0,0,5718957.8,Luxury
2839,2839,22924,38.0,0.0,0.0,54.0,22810.0,2.0,10.0,2016.0,1,1,4760.0,7135.0,120.0,0.0,5,2294397.6,Basic
2840,2840,33647,9.0,0.0,1.0,78.0,66529.0,2.0,5.0,2020.0,0,1,6228.0,6742.0,700.0,1.0,5,3373938.0,Basic
2841,2841,83781,49.0,1.0,0.0,2.0,16482.0,3.0,7.0,2004.0,0,1,4861.0,3138.0,541.0,1.0,6,8380398.4,Basic
2842,2842,7808,72.0,1.0,1.0,18.0,48436.0,1.0,9.0,2008.0,0,0,1463.0,6628.0,834.0,1.0,5,789027.8,Basic
2843,2843,93278,87.0,1.0,1.0,47.0,86035.0,7.0,9.0,2015.0,1,1,3487.0,4852.0,447.0,0.0,8,9339538.5,Luxury
2844,2844,77703,22.0,0.0,1.0,18.0,64051.0,4.0,4.0,2021.0,1,1,4762.0,8678.0,172.0,1.0,8,7776678.1,Basic
2845,2845,37822,23.0,0.0,0.0,71.0,28785.0,4.0,10.0,2011.0,1,1,384.0,9476.0,814.0,1.0,9,3785912.1,Basic
2846,2846,13687,36.0,1.0,1.0,93.0,2400.0,3.0,5.0,2001.0,1,1,4148.0,6383.0,590.0,0.0,5,1376329.1,Luxury
2847,2847,98124,34.0,1.0,1.0,36.0,16068.0,8.0,4.0,2002.0,0,0,9507.0,8660.0,601.0,0.0,0,9821245.2,Basic
2848,2848,20195,76.0,0.0,1.0,27.0,53929.0,7.0,4.0,2011.0,0,0,6540.0,9564.0,718.0,0.0,8,2026607.1,Basic
2849,2849,15981,9.0,0.0,0.0,91.0,16659.0,7.0,7.0,2004.0,1,1,8694.0,2172.0,565.0,0.0,2,1600688.4,Basic
2850,2850,38300,27.0,0.0,0.0,8.0,61055.0,1.0,5.0,2005.0,1,1,2464.0,1357.0,463.0,1.0,10,3831178.5,Basic
2851,2851,29570,24.0,0.0,0.0,32.0,21042.0,4.0,4.0,1992.0,1,1,6900.0,9341.0,921.0,0.0,4,2959463.2,Basic
2852,2852,40619,50.0,1.0,0.0,27.0,84676.0,4.0,1.0,1993.0,1,1,4313.0,2008.0,939.0,0.0,3,4066846.3,Basic
2853,2853,92058,66.0,0.0,1.0,44.0,43745.0,5.0,6.0,1997.0,1,1,9933.0,5348.0,839.0,1.0,0,9212309.7,Basic
2854,2854,13121,51.0,1.0,0.0,94.0,71226.0,4.0,1.0,2000.0,0,0,2124.0,9219.0,108.0,1.0,4,1323713.0,Basic
2855,2855,11157,49.0,0.0,0.0,90.0,5985.0,7.0,10.0,2020.0,0,0,2513.0,8890.0,208.0,1.0,5,1120482.0,Basic
2856,2856,72843,47.0,0.0,0.0,96.0,5857.0,1.0,9.0,1999.0,1,0,3354.0,9759.0,904.0,1.0,7,7288205.9,Basic
2857,2857,8403,22.0,0.0,1.0,47.0,73864.0,10.0,3.0,1994.0,0,0,1987.0,8326.0,365.0,0.0,5,847532.4,Basic
2858,2858,38969,31.0,1.0,1.0,48.0,92111.0,8.0,4.0,2019.0,1,1,6113.0,1383.0,352.0,1.0,0,3904399.9,Luxury
2859,2859,2206,25.0,1.0,0.0,46.0,54167.0,3.0,5.0,1990.0,1,0,679.0,8105.0,995.0,1.0,10,223821.0,Basic
2860,2860,59776,37.0,1.0,0.0,45.0,80960.0,5.0,7.0,2019.0,0,0,2406.0,8490.0,943.0,1.0,7,5985363.9,Basic
2861,2861,59386,85.0,0.0,1.0,27.0,38284.0,8.0,4.0,2000.0,1,1,2341.0,2771.0,734.0,1.0,5,5942766.0,Basic
2862,2862,52101,44.0,1.0,1.0,96.0,17601.0,2.0,4.0,1991.0,0,1,4434.0,4873.0,829.0,1.0,4,5223673.1,Basic
2863,2863,52416,66.0,1.0,0.0,50.0,54177.0,10.0,5.0,1990.0,0,0,1221.0,3922.0,532.0,0.0,3,5249182.0,Basic
2864,2864,80693,79.0,1.0,0.0,80.0,32876.0,4.0,4.0,2018.0,1,1,5794.0,2813.0,653.0,0.0,2,8078843.8,Basic
2865,2865,26599,50.0,0.0,1.0,96.0,45241.0,8.0,4.0,2015.0,1,1,4420.0,6735.0,699.0,1.0,3,2665969.5,Basic
2866,2866,53904,1.0,0.0,0.0,8.0,94406.0,8.0,7.0,2017.0,1,1,7053.0,8710.0,793.0,0.0,2,5391993.7,Basic
2867,2867,72871,100.0,1.0,1.0,85.0,59245.0,4.0,6.0,2008.0,1,0,4451.0,4499.0,217.0,1.0,9,7292041.8,Luxury
2868,2868,25251,31.0,0.0,0.0,27.0,64317.0,2.0,9.0,2009.0,0,0,4886.0,5830.0,856.0,0.0,10,2527587.9,Basic
2869,2869,27040,94.0,1.0,0.0,2.0,27750.0,9.0,6.0,1997.0,1,1,2429.0,3573.0,166.0,1.0,4,2709165.7,Basic
2870,2870,11680,21.0,0.0,0.0,14.0,5324.0,10.0,1.0,1992.0,1,0,7478.0,6846.0,921.0,1.0,6,1169431.2,Basic
2871,2871,32325,98.0,0.0,1.0,22.0,21366.0,4.0,1.0,2009.0,0,0,8975.0,5166.0,758.0,1.0,3,3237949.9,Basic
2872,2872,3166,87.0,1.0,1.0,73.0,21566.0,1.0,2.0,2009.0,0,1,2737.0,9233.0,820.0,1.0,5,327022.9,Basic
2873,2873,4221,60.0,0.0,0.0,4.0,23590.0,7.0,1.0,2019.0,1,1,261.0,9825.0,909.0,0.0,6,423295.9,Basic
2874,2874,35966,4.0,0.0,1.0,35.0,51110.0,6.0,8.0,2009.0,1,0,9879.0,1244.0,276.0,0.0,3,3600448.9,Basic
2875,2875,53146,30.0,0.0,0.0,14.0,11726.0,10.0,8.0,2002.0,0,0,2207.0,9239.0,541.0,0.0,6,5316210.2,Basic
2876,2876,17872,82.0,1.0,0.0,89.0,40057.0,10.0,2.0,1992.0,0,1,5328.0,9057.0,997.0,0.0,3,1791761.2,Basic
2877,2877,44459,50.0,1.0,0.0,62.0,1648.0,2.0,5.0,1994.0,1,0,3300.0,9955.0,622.0,0.0,7,4452340.4,Basic
2878,2878,17252,90.0,0.0,0.0,23.0,58659.0,2.0,9.0,2000.0,0,1,3183.0,1757.0,357.0,0.0,10,1726850.0,Basic
2879,2879,2646,5.0,1.0,0.0,63.0,4499.0,10.0,8.0,2021.0,0,0,1143.0,1640.0,443.0,0.0,1,271693.1,Basic
2880,2880,18747,91.0,1.0,0.0,71.0,73459.0,5.0,5.0,2013.0,0,1,2543.0,7308.0,485.0,0.0,4,1883573.3,Basic
2881,2881,44638,18.0,0.0,1.0,8.0,87048.0,9.0,5.0,1992.0,1,0,6730.0,1184.0,865.0,0.0,9,4466312.2,Basic
2882,2882,41043,1.0,0.0,0.0,78.0,35311.0,1.0,10.0,1993.0,1,0,5723.0,8928.0,603.0,1.0,4,4105841.3,Basic
2883,2883,46988,66.0,1.0,1.0,27.0,4863.0,9.0,10.0,1991.0,1,1,8339.0,6331.0,874.0,1.0,4,4707341.1,Luxury
2884,2884,31368,78.0,1.0,0.0,86.0,96715.0,4.0,5.0,2007.0,1,1,6510.0,4644.0,682.0,1.0,0,3142605.7,Basic
2885,2885,41178,97.0,1.0,1.0,52.0,49681.0,8.0,10.0,1992.0,0,0,3529.0,533.0,652.0,0.0,2,4128828.2,Basic
2886,2886,60216,14.0,1.0,1.0,97.0,84535.0,9.0,4.0,2012.0,0,0,2305.0,3001.0,663.0,1.0,10,6031741.2,Basic
2887,2887,38522,4.0,1.0,0.0,63.0,27106.0,10.0,2.0,1990.0,0,0,6735.0,1244.0,783.0,0.0,6,3858534.0,Basic
2888,2888,13388,87.0,1.0,1.0,69.0,61256.0,1.0,8.0,2003.0,0,0,2572.0,3787.0,553.0,0.0,9,1346253.3,Basic
2889,2889,24559,49.0,1.0,0.0,60.0,54897.0,6.0,5.0,2020.0,0,0,4962.0,4583.0,273.0,0.0,4,2459871.0,Basic
2890,2890,88869,11.0,0.0,0.0,84.0,56957.0,7.0,7.0,2011.0,0,0,2889.0,1895.0,482.0,0.0,5,8893331.1,Basic
2891,2891,63717,7.0,0.0,0.0,89.0,47370.0,10.0,6.0,2011.0,1,0,4419.0,2071.0,221.0,0.0,8,6379454.1,Basic
2892,2892,41309,44.0,1.0,0.0,5.0,72437.0,2.0,5.0,2003.0,0,1,6009.0,172.0,162.0,0.0,3,4136015.3,Basic
2893,2893,31471,3.0,0.0,0.0,34.0,90619.0,5.0,3.0,2020.0,0,1,6093.0,5977.0,687.0,1.0,5,3149214.0,Basic
2894,2894,85562,99.0,0.0,1.0,33.0,45640.0,4.0,10.0,2007.0,0,1,5732.0,9105.0,386.0,0.0,2,8560277.7,Basic
